timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1764091466.8032353,0.0,0.0,0.0,0.0,0.0,-0.77
1764091466.8414688,0.0,0.0,0.0,0.0,0.0,-0.984
1764091466.881379,0.0,0.0,0.0,0.0,0.0,-0.946
1764091466.9215982,0.0,0.0,0.0,0.0,0.0,-0.682
1764091466.962948,0.0,0.0,0.0,0.0,0.0,-0.247
1764091466.996253,0.0,0.0,0.0,0.0,0.0,0.248
1764091467.039534,0.0,0.0,0.0,0.0,0.0,0.684
1764091467.0802286,0.0,0.0,0.0,0.0,0.0,0.951
1764091467.123118,0.0,0.0,0.0,0.0,0.0,0.981
1764091467.1626396,0.0,0.0,0.0,0.0,0.0,0.77
1764091467.2026212,0.0,0.0,0.0,0.0,0.0,0.381
1764091467.2417812,0.0,0.0,0.0,0.0,0.0,-0.125
1764091467.2791886,0.0,0.0,0.0,0.0,0.0,-0.588
1764091467.3195972,0.0,0.0,0.0,0.0,0.0,-0.905
1764091467.3624344,0.0,0.0,0.0,0.0,0.0,-0.996
1764091467.4025633,0.0,0.0,0.0,0.0,0.0,-0.833
1764091467.441468,0.0,0.0,0.0,0.0,0.0,-0.484
1764091467.4795332,0.0,0.0,0.0,0.0,0.0,0.0
1764091467.5225806,0.0,0.0,0.0,0.0,0.0,0.481
1764091467.5603402,0.0,0.0,0.0,0.0,0.0,0.842
1764091467.6025097,0.0,0.0,0.0,0.0,0.0,0.997
1764091467.6394072,0.0,0.0,0.0,0.0,0.0,0.905
1764091467.6787562,0.0,0.0,0.0,0.0,0.0,0.593
1764091467.723892,0.0,0.0,0.0,0.0,0.0,0.128
1764091467.7616003,0.0,0.0,0.0,0.0,0.0,-0.366
1764091467.8066037,0.0,0.0,0.0,0.0,0.0,-0.771
1764091467.8422673,0.0,0.0,0.0,0.0,0.0,-0.984
1764091467.8849676,0.0,0.0,0.0,0.0,0.0,-0.952
1764091467.9235837,0.0,0.0,0.0,0.0,0.0,-0.687
1764091467.9615753,0.0,0.0,0.0,0.0,0.0,-0.251
1764091468.0031066,0.0,0.0,0.0,0.0,0.0,0.245
1764091468.0459526,0.0,0.0,0.0,0.0,0.0,0.681
1764091468.0787725,0.0,0.0,0.0,0.0,0.0,0.949
1764091468.121904,0.0,0.0,0.0,0.0,0.0,0.982
1764091468.1597042,0.0,0.0,0.0,0.0,0.0,0.773
1764091468.2000632,0.0,0.0,0.0,0.0,0.0,0.369
1764091468.240045,0.0,0.0,0.0,0.0,0.0,-0.121
1764091468.2793117,0.0,0.0,0.0,0.0,0.0,-0.584
1764091468.3205314,0.0,0.0,0.0,0.0,0.0,-0.904
1764091468.362079,0.0,0.0,0.0,0.0,0.0,-0.996
1764091468.4005966,0.0,0.0,0.0,0.0,0.0,-0.844
1764091468.4411676,0.0,0.0,0.0,0.0,0.0,-0.482
1764091468.4821386,0.0,0.0,0.0,0.0,0.0,0.0
